UWI,Source,API Number,IC Number,Operator Name,Current Operator Name,Lease Name,Well Num,Field Name,State Name,County Name,Hole Direction,Well Status,Current Status,Geologic Province Name,Play Name,Play Type,Permit Number,Permit Date,Depth Total Driller,Depth Total Logger,Depth True Vertical,Depth Whipstock,Class Initial Name,Class Initial Code,Class Final Name,Class Final Code,Status Final Code,Formation Projected Name,Depth Total Projected,Formation at TD Name,Formation Producing Name,Elevation Reference Value,Elevation Reference Datum,Ground Elevation,Date Spud,Date Completion,Date Rig Release,Date Abandonment,Date First Report,Date Last Activity,Depth Water Value,Depth Water Datum,Surface Latitude,Surface Longitude,Surface LL Source,Proposed BH Latitude,Proposed BH Longitude,Proposed BH LL Source,BH Latitude,BH Longitude,BH LL Source,Activity Code,Permit Filer Long,Permit Phone
42255321690000,PI,42255321690000,,MARATHON OIL EF LLC,MARATHON OIL EF LLC,MIKKELSON-WITTE UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,726856,"Oct 26, 2011",17855,,12307,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14500,EAGLE FORD,EAGLE FORD,,,412,"Jan 19, 2012","Mar 04, 2012","Feb 06, 2012",,"Oct 27, 2011","Nov 27, 2012",,,+28.8750900, -97.9395600,TS,+28.8609200, -97.9313500,TS,+28.8602600, -97.9310300,TS,C,,2105614204
42255321700000,PI,42255321700000,,MARATHON OIL EF LLC,MARATHON OIL EF LLC,BEAM-MEYER UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,726869,"Oct 27, 2011",16532,16532,11430,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,471,"Nov 16, 2011","Dec 25, 2011","Dec 09, 2011",,"Oct 28, 2011","Feb 20, 2013",,,+28.8412200, -98.0391700,TS,+28.8289400, -98.0289900,TS,+28.8289000, -98.0290600,TS,C,,2105614204
42255321710000,PI,42255321710000,,TALISMAN ENERGY USA,TALISMAN ENERGY USA INCORPORATED,RUNGE TOWN SITE GAS UNIT 1,1,DE WITT,TEXAS,KARNES,HORIZONTAL,GAS,A,GULF COAST BASIN,,,726976,"Nov 01, 2011",18671,18671,13610,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,14120,EAGLE FORD,EAGLE FORD,,,272,"Jan 08, 2012","Mar 27, 2012",,,"Nov 02, 2011","Mar 20, 2013",,,+28.8750800, -97.7077000,TS,+28.8900500, -97.7070900,TS,+28.8899100, -97.7071000,TS,C,,2812102100
42255321720000,PI,42255321720000,,PLAINS EXP & PROD CO,PLAINS EXPLORATION & PRODUCTION COMPANY,MCALISTER UNIT,4H,SUGARKANE,TEXAS,KARNES,HORIZONTAL,GAS,A,GULF COAST BASIN,,,727033,"Nov 01, 2011",16718,16718,12763,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,13600,EAGLE FORD,EAGLE FORD,,,299,"Nov 10, 2011","Mar 07, 2012","Nov 28, 2011",,"Nov 02, 2011","Feb 20, 2013",,,+28.8247100, -97.9000100,TS,+28.8170500, -97.8907500,TS,+28.8169600, -97.8907700,TS,C,,7135796578
42255321740000,PI,42255321740000,,MARATHON OIL EF LLC,MARATHON OIL EF LLC,SPRENCEL-PECK UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727102,"Oct 31, 2011",17310,,11324,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13500,EAGLE FORD,EAGLE FORD,,,388,"Dec 02, 2011","Jan 24, 2012","Dec 26, 2011",,"Nov 01, 2011","Feb 20, 2013",,,+28.8920800, -97.9629000,TS,+28.9093600, -97.9621100,TS,+28.9093800, -97.9623700,TS,C,,2105614204
42255321750000,PI,42255321750000,,MARATHON OIL EF LLC,MARATHON OIL EF LLC,JAUER UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727429,"Nov 04, 2011",17385,17385,10748,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,15000,EAGLE FORD,EAGLE FORD,,,278,"Feb 17, 2012","Apr 29, 2012",,,"Nov 07, 2011","Feb 20, 2013",,,+28.9277200, -97.9595400,TS,+28.9458400, -97.9640400,TS,+28.9462600, -97.9644400,TS,C,,2105614204
42255321760000,PI,42255321760000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,RUPPERT A,2H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727578,"Nov 07, 2011",16837,16837,11621,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,,,492,"Dec 25, 2011","Feb 19, 2012","Jan 09, 2012",,"Nov 08, 2011","Feb 20, 2013",,,+29.0746800, -97.6760000,TS,+29.0875900, -97.6813300,TS,+29.0871900, -97.6811000,TS,C,,9727671291
42255321780000,PI,42255321780000,,PIONEER NAT RES USA,PIONEER NATURAL RESOURCES USA INC,DOUGLAS 01,2H,SUGARKANE,TEXAS,KARNES,HORIZONTAL,GAS,A,GULF COAST BASIN,,,727646,"Nov 30, 2011",18065,18065,13188,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,21000,EAGLE FORD,EAGLE FORD,,,233,"Jan 02, 2012","Feb 27, 2012","Jan 31, 2012",,"Dec 01, 2011","Mar 20, 2013",,,+28.8778100, -97.7402400,TS,+28.8909500, -97.7451600,TS,+28.8910800, -97.7450100,TS,C,,9729695728
42255321790000,PI,42255321790000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,GREEN A,2H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727668,"Nov 09, 2011",16407,16407,11471,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,,,456,"Dec 29, 2011","Mar 03, 2012","Jan 15, 2012",,"Nov 10, 2011","Feb 20, 2013",,,+29.0719000, -97.6845700,TS,+29.0833700, -97.6901600,TS,+29.0833600, -97.6902900,TS,C,,9727671291
42255321800000,PI,42255321800000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,JENDRZEY,3H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727678,"Nov 21, 2011",16671,16671,11608,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11300,EAGLE FORD,EAGLE FORD,,,296,"Mar 18, 2012","Jul 14, 2012",,,"Nov 22, 2011","May 17, 2013",,,+28.9624000, -97.8903400,TS,+28.9485500, -97.8826400,TS,+28.9488100, -97.8827600,TS,C,,8884374916
42255321820000,PI,42255321820000,42255793692011,CRIMSON EXP OPER INC,CRIMSON EXPLORATION OPERATING INC,LITTLEPAGE-MCBRIDE,7H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727994,"Nov 10, 2011",16435,16435,10716,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10800,EAGLE FORD,EAGLE FORD,,,495,"Nov 28, 2011","Feb 02, 2012",,,"Nov 11, 2011","Oct 24, 2012",,,+28.8404600, -98.1284400,TS,+28.8263400, -98.1168500,TS,+28.8264700, -98.1168800,TS,C,,7132367456
42255321840000,PI,42255321840000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,LLOYD UNIT,4H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727939,"Nov 10, 2011",15287,15287,10701,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,317,"Nov 30, 2011","Feb 02, 2012","Dec 17, 2011",,"Nov 11, 2011","Oct 11, 2012",,,+29.0806600, -97.8055100,TS,+29.0723100, -97.7925400,TS,+29.0733100, -97.7932300,TS,C,,
42255321850000,PI,42255321850000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,ALTON UNIT,4H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727573,"Nov 14, 2011",15384,15384,10682,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11500,EAGLE FORD,EAGLE FORD,,,383,"Feb 11, 2012","Apr 05, 2012","Feb 23, 2012",,"Nov 15, 2011","Oct 11, 2012",,,+29.0673100, -97.7498200,TS,+29.0762900, -97.7602200,TS,+29.0761693, -97.7603498,IH,C,,
42255321860000,PI,42255321860000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,ALTON UNIT,5H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727574,"Nov 14, 2011",15420,15420,10697,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11500,EAGLE FORD,EAGLE FORD,,,386,"Feb 15, 2012","Apr 03, 2012","Mar 05, 2012",,"Nov 15, 2011","Oct 11, 2012",,,+29.0674300, -97.7478700,TS,+29.0770500, -97.7582500,TS,+29.0769093, -97.7584205,IH,C,,
42255321870000,PI,42255321870000,,PLAINS EXP & PROD CO,PLAINS EXPLORATION & PRODUCTION COMPANY,KOWALIK UNIT,4H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,728017,"Nov 15, 2011",16260,,10616,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13600,EAGLE FORD,EAGLE FORD,,,304,"Jan 15, 2012","Apr 01, 2012","Feb 09, 2012",,"Nov 16, 2011","Oct 12, 2012",,,+28.9486800, -98.0665400,TS,+28.9346300, -98.0558000,TS,+28.9348500, -98.0559500,TS,C,,7135796578
42255321880000,PI,42255321880000,42255787992011,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,HARPER UNIT,12H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727670,"Nov 15, 2011",14695,,10569,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,319,"Jan 20, 2012","Feb 25, 2012","Feb 08, 2012",,"Nov 06, 2011","Oct 11, 2012",,,+29.0639200, -97.8223900,TS,+29.0737500, -97.8306900,TS,+29.0717500, -97.8291300,TS,C,,
42255321890000,PI,42255321890000,42255788002011,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,ALTON UNIT,6H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727672,"Nov 15, 2011",16394,,10650,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,412,KB,382,"Jan 18, 2012","Apr 05, 2012","Feb 01, 2012",,"Nov 07, 2011","Feb 20, 2013",,,+29.0672900, -97.7447900,TS,+29.0784500, -97.7571500,TS,+29.0784600, -97.7571400,TS,C,,
42255321900000,PI,42255321900000,,PLAINS EXP & PROD CO,PLAINS EXPLORATION & PRODUCTION COMPANY,KOWALIK UNIT,5H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,728061,"Nov 15, 2011",16214,16214,10605,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13600,EAGLE FORD,EAGLE FORD,,,304,"Dec 15, 2011","Apr 02, 2012","Jan 12, 2012",,"Nov 16, 2011","Oct 30, 2012",,,+28.9487400, -98.0664800,TS,+28.9359000, -98.0537900,TS,+28.9360085, -98.0537020,IH,C,,7135796578
42255321940000,PI,42255321940000,,PLAINS EXP & PROD CO,PLAINS EXPLORATION & PRODUCTION COMPANY,PADALECKI UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,728229,"Nov 17, 2011",13500,13500,9338,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13600,EAGLE FORD,EAGLE FORD,,,346,"Apr 12, 2012","Jul 29, 2012","Apr 23, 2012",,"Nov 18, 2011","May 01, 2013",,,+29.0356500, -97.9675300,TS,+29.0258800, -97.9597400,TS,+29.0256800, -97.9595100,TS,C,,7135796578
42255321950000,PI,42255321950000,,PLAINS EXP & PROD CO,PLAINS EXPLORATION & PRODUCTION COMPANY,RED CREST UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,728237,"Nov 18, 2011",13609,13609,9332,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13600,EAGLE FORD,EAGLE FORD,,,346,"Apr 03, 2012","Jul 29, 2012","Apr 10, 2012",,"Nov 21, 2011","May 01, 2013",,,+29.0357200, -97.9675700,TS,+29.0238800, -97.9617000,TS,+29.0273800, -97.9639300,TS,C,,7135796578
42255321970000,PI,42255321970000,,BURLINGTON RES O&G,BURLINGTON RESOURCES O&G CO LP,WITTE INCORPORATED UNIT A,1,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,728336,"Nov 18, 2011",17307,17307,12941,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,13700,EAGLE FORD,EAGLE FORD,465,KB,443,"Dec 25, 2011","Sep 03, 2012","Jan 16, 2012",,"Nov 21, 2011","May 01, 2013",,,+28.8564700, -97.8805000,TS,+28.8488300, -97.8689300,TS,+28.8489400, -97.8689600,TS,C,,
42255321980000,PI,42255321980000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,WIATREK UNIT,6H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727980,"Nov 19, 2011",14986,,10822,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,356,"Jan 29, 2012","Mar 11, 2012","Feb 15, 2012",,"Nov 21, 2011","Oct 12, 2012",,,+28.9936600, -97.9706400,TS,+28.9830300, -97.9627500,TS,+28.9832300, -97.9628700,TS,C,,
42255321990000,PI,42255321990000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,WIATREK UNIT,7H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,727990,"Nov 19, 2011",14890,14890,10885,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,378,KB,353,"May 22, 2012","Jul 01, 2012","Jun 04, 2012",,"Nov 21, 2011","May 01, 2013",,,+28.9951400, -97.9673700,TS,+28.9849500, -97.9591600,TS,+28.9853500, -97.9595100,TS,C,,
42255322000000,PI,42255322000000,,TALISMAN ENERGY USA,TALISMAN ENERGY USA INCORPORATED,REGMUND FAMILY TRUST GAS UNIT 1,C 1H,SUGARKANE,TEXAS,KARNES,HORIZONTAL,GAS,A,GULF COAST BASIN,,,728427,"Nov 19, 2011",18616,18616,12779,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,14500,EAGLE FORD,EAGLE FORD,,,492,"Apr 19, 2012","Aug 18, 2012","May 21, 2012",,"Nov 21, 2011","Jul 26, 2013",,,+28.7496300, -97.9298600,TS,+28.7601700, -97.9431800,TS,+28.7600953, -97.9432358,IH,C,,2812102100
42255322010000,PI,42255322010000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,HOPSON UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,728222,"Nov 21, 2011",14800,14800,10160,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10500,EAGLE FORD,EAGLE FORD,,,369,"Dec 16, 2011","Feb 21, 2012","Jan 24, 2012",,"Nov 22, 2011","Oct 24, 2012",,,+29.1335900, -97.7577400,TS,+29.1221500, -97.7481900,TS,+29.1224800, -97.7469500,TS,C,,
42255322030000,PI,42255322030000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,VICTORIA UNIT,6H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,728556,"Nov 22, 2011",14750,,10323,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10500,EAGLE FORD,EAGLE FORD,,,364,"Dec 13, 2011","Mar 25, 2012","Dec 28, 2011",,"Nov 23, 2011","Oct 30, 2012",,,+29.0577300, -97.8918700,TS,+29.0515100, -97.8783200,TS,+29.0515100, -97.8783200,TS,C,,
42255322060000,PI,42255322060000,,PLAINS EXP & PROD CO,PLAINS EXPLORATION & PRODUCTION COMPANY,CREWS UNIT,3H,SUGARKANE,TEXAS,KARNES,HORIZONTAL,GAS,A,GULF COAST BASIN,,,728693,"Nov 30, 2011",17294,17294,12670,5058,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,13600,EAGLE FORD,EAGLE FORD,,,416,"Mar 09, 2012","Jun 21, 2012",,,"Dec 01, 2011","Apr 30, 2013",,,+28.8694300, -97.9041200,TS,+28.8590400, -97.8938300,TS,+28.8594200, -97.8941300,TS,C,,7135796578
42255322070100,PI,42255322070100,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,GILBERT UNIT,2H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL-WO,A,GULF COAST BASIN,,,728830,"Nov 29, 2011",16445,16445,11205,,DEVELOPMENT REDRILL,D R,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11218,EAGLE FORD,EAGLE FORD,309,KB,284,"Apr 15, 2012","Jun 26, 2012","Apr 30, 2012",,"Aug 24, 2012","May 09, 2013",,,+29.0167900, -97.8388300,TS,,,,+29.0055601, -97.8256670,IH,C,,8884374916
42255322080000,PI,42255322080000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,WHITFIELD EAST UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,728834,"Nov 29, 2011",17054,17054,12117,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12135,EAGLE FORD,EAGLE FORD,344,KB,320,"Feb 12, 2012","May 03, 2012",,,"Nov 30, 2011","May 01, 2013",,,+29.0056200, -97.7795900,TS,+28.9911000, -97.7803900,TS,+28.9908800, -97.7802400,TS,C,,8884374916
42255322090000,PI,42255322090000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,WHITFIELD WEST UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,728837,"Nov 29, 2011",17071,16979,12090,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12089,EAGLE FORD,EAGLE FORD,346,KB,321,"Jan 14, 2012","May 02, 2012",,,"Nov 30, 2011","Apr 19, 2013",,,+29.0056500, -97.7839900,TS,+28.9910900, -97.7826800,TS,+28.9908800, -97.7824800,TS,C,,8884374916
42255322100000,PI,42255322100000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,GILBERT UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729076,"Dec 16, 2011",16366,16366,11238,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11218,EAGLE FORD,EAGLE FORD,,,284,"Mar 11, 2012","Jun 16, 2012",,,"Dec 19, 2011","May 08, 2013",,,+29.0163400, -97.8394300,TS,+29.0048900, -97.8273900,TS,+29.0044900, -97.8270200,TS,C,,8884374916
42255322110100,PI,42255322110100,,BURLINGTON RES O&G,BURLINGTON RESOURCES O&G CO LP,MCELVEEN UNIT A,1,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL-WO,A,GULF COAST BASIN,,,729087,"Dec 30, 2011",18748,18748,12655,,DEVELOPMENT REDRILL,D R,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,17000,EAGLE FORD,EAGLE FORD,391,KB,366,"Oct 20, 2012","Mar 30, 2013",,,"Feb 01, 2013","Jul 17, 2013",,,+28.8467200, -97.8803900,TS,,,,+28.8603500, -97.8925900,TS,C,,
42255322120000,PI,42255322120000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,DELEON-WIATREK UNIT,2H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729198,"Dec 05, 2011",15305,,10602,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,324,"Feb 03, 2012","Apr 13, 2012","Feb 21, 2012",,"Dec 06, 2011","Feb 20, 2013",,,+29.0160200, -97.9647000,TS,+29.0007300, -97.9563200,TS,+29.0035100, -97.9580900,TS,C,,
42255322140000,PI,42255322140000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,INMAN UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729222,"Dec 06, 2011",15675,,10991,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,365,"Dec 18, 2011","Feb 15, 2012","Jan 02, 2012",,"Dec 07, 2011","Feb 20, 2013",,,+29.1181600, -97.7551200,TS,+29.1062100, -97.7458400,TS,+29.1062300, -97.7458200,TS,C,,
42255322150000,PI,42255322150000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,INMAN UNIT,2H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729230,"Dec 06, 2011",15203,15203,10961,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,366,"Dec 22, 2011","Feb 15, 2012","Jan 05, 2012",,"Dec 07, 2011","Oct 11, 2012",,,+29.1180600, -97.7538900,TS,+29.1076000, -97.7447100,TS,+29.1075800, -97.7447400,TS,C,,
42255322160000,PI,42255322160000,,PIONEER NAT RES USA,PIONEER NATURAL RESOURCES USA INC,NEWBERRY 01,01H,SUGARKANE,TEXAS,KARNES,HORIZONTAL,GAS,A,GULF COAST BASIN,,,729297,"Dec 08, 2011",18301,18301,14049,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,21000,EAGLE FORD,EAGLE FORD,457,DF,432,"Dec 27, 2011","Mar 12, 2012",,,"Dec 09, 2011","Apr 17, 2013",,,+28.7470800, -97.8525400,TS,+28.7360400, -97.8475500,TS,+28.7471500, -97.8526000,TS,C,,9729695728
42255322170100,PI,42255322170100,,PLAINS EXP & PROD CO,PLAINS EXPLORATION & PRODUCTION COMPANY,KOTARA-RIDLEY UNIT,3H,SUGARKANE,TEXAS,KARNES,HORIZONTAL,GAS-WO,A,GULF COAST BASIN,,,729256,"Dec 07, 2011",16763,16763,12436,,DEVELOPMENT REDRILL,D R,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,13600,EAGLE FORD,EAGLE FORD,,,308,"Jan 30, 2012","Jun 10, 2012","Feb 10, 2012",,"May 01, 2012","Apr 17, 2013",,,+28.8325200, -97.9133300,TS,+28.8435500, -97.9202300,TS,+28.8435500, -97.9202700,TS,C,,7135796578
42255322190000,PI,42255322190000,,MARATHON OIL EF LLC,MARATHON OIL EF LLC,DAY-LYSSY UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729363,"Dec 08, 2011",15647,15647,10646,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14500,EAGLE FORD,EAGLE FORD,,,427,"Jan 31, 2012","Mar 15, 2012",,,"Dec 09, 2011","Feb 20, 2013",,,+28.8266600, -98.0965200,TS,+28.8277900, -98.1123800,TS,+28.8277400, -98.1123800,TS,C,,2105614204
42255322200000,PI,42255322200000,,MARATHON OIL EF LLC,MARATHON OIL EF LLC,JAUER-PECK UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729360,"Dec 08, 2011",17164,17164,11221,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,15500,EAGLE FORD,EAGLE FORD,,,277,"Jan 03, 2012","Apr 28, 2012",,,"Dec 09, 2011","Feb 22, 2013",,,+28.9278200, -97.9594300,TS,+28.9099400, -97.9627200,TS,+28.9097700, -97.9630000,TS,C,,
42255322210000,PI,42255322210000,,CRIMSON EXP OPER INC,CRIMSON EXPLORATION OPERATING INC,GLASSCOCK `A` UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729354,"Dec 08, 2011",16020,16020,11050,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11200,EAGLE FORD,EAGLE FORD,481,KB,459,"Jan 10, 2012","Mar 07, 2012",,,"Dec 09, 2011","Feb 20, 2013",,,+28.8573700, -98.1355700,TS,+28.8446500, -98.1249500,TS,+28.8567100, -98.1365500,TS,C,,7132367456
42255322220000,PI,42255322220000,,MARATHON OIL EF LLC,MARATHON OIL EF LLC,ZAESKE-ECKOLS UNIT,1H,EAGLEVILLE,TEXAS,KARNES,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729395,"Dec 09, 2011",17165,17165,12281,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14500,EAGLE FORD,EAGLE FORD,,,376,"Jan 17, 2012","Apr 22, 2012",,,"Dec 12, 2011","Feb 20, 2013",,,+28.8595600, -97.9433600,TS,+28.8468800, -97.9377000,TS,+28.8467200, -97.9374900,TS,C,,
42255322230000,PI,42255322230000,,PIONEER NAT RES USA,PIONEER NATURAL RESOURCES USA INC,HAVEMAN TRUST 01,01H,SUGARKANE,TEXAS,KARNES,HORIZONTAL,GAS,A,GULF COAST BASIN,,,729399,"Dec 09, 2011",19951,19951,13182,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,21000,EAGLE FORD,EAGLE FORD,257,KB,232,"Jan 06, 2012","Mar 06, 2012","Feb 02, 2012",,"Dec 12, 2011","Jul 17, 2013",,,+28.8370800, -97.7826000,TS,+28.8501500, -97.7970100,TS,+28.8502100, -97.7969400,TS,C,,9729695728
